chunk_id,chunk_text,head,head_type,relation,relation_url,tail,tail_type,confidence,jsonld
174,臣之议，于公元221年登坛告祭，受皇帝玉玺，改元章武元年，即皇帝之位，立刘禅为太子，封诸葛亮为丞相。第六十二集：兴兵伐吴张飞来到成都，哭喊着质问刘备做了皇帝，忘了桃园结义之情，不给关羽报仇。这又助长了刘备久欲为二弟报仇兴兵伐吴的决心。虽经孔明等众臣百般劝阻，均无作用。刘备抽剑砍断案角，即日伐吴。张飞回到阆中，命范彊、张达三日内办齐白旗白甲，大小三军要挂孝伐吴，报仇雪恨。刘备命诸葛亮保太子留守西川；马超、马岱、魏延守汉中，以挡魏兵。赵云为后应兼督粮草，黄忠为前部先锋，共集兵马七十五万，定章武元年七月丙寅日出师，兴兵伐吴。诸葛亮断定此举必定失利，只有无奈地看着刘备的龙凤车辇驶出宫门。,禅,人物,对手,,孔明,Text,0.8617,{}
174,臣之议，于公元221年登坛告祭，受皇帝玉玺，改元章武元年，即皇帝之位，立刘禅为太子，封诸葛亮为丞相。第六十二集：兴兵伐吴张飞来到成都，哭喊着质问刘备做了皇帝，忘了桃园结义之情，不给关羽报仇。这又助长了刘备久欲为二弟报仇兴兵伐吴的决心。虽经孔明等众臣百般劝阻，均无作用。刘备抽剑砍断案角，即日伐吴。张飞回到阆中，命范彊、张达三日内办齐白旗白甲，大小三军要挂孝伐吴，报仇雪恨。刘备命诸葛亮保太子留守西川；马超、马岱、魏延守汉中，以挡魏兵。赵云为后应兼督粮草，黄忠为前部先锋，共集兵马七十五万，定章武元年七月丙寅日出师，兴兵伐吴。诸葛亮断定此举必定失利，只有无奈地看着刘备的龙凤车辇驶出宫门。,禅,人物,对手,,刘备,历史人物,0.8756,{}
174,臣之议，于公元221年登坛告祭，受皇帝玉玺，改元章武元年，即皇帝之位，立刘禅为太子，封诸葛亮为丞相。第六十二集：兴兵伐吴张飞来到成都，哭喊着质问刘备做了皇帝，忘了桃园结义之情，不给关羽报仇。这又助长了刘备久欲为二弟报仇兴兵伐吴的决心。虽经孔明等众臣百般劝阻，均无作用。刘备抽剑砍断案角，即日伐吴。张飞回到阆中，命范彊、张达三日内办齐白旗白甲，大小三军要挂孝伐吴，报仇雪恨。刘备命诸葛亮保太子留守西川；马超、马岱、魏延守汉中，以挡魏兵。赵云为后应兼督粮草，黄忠为前部先锋，共集兵马七十五万，定章武元年七月丙寅日出师，兴兵伐吴。诸葛亮断定此举必定失利，只有无奈地看着刘备的龙凤车辇驶出宫门。,孔明,Text,对手,,刘备,历史人物,0.8990,{}
178,，上表求和。刘备杀范彊、张达以祭张飞，但仍把孙权视为切齿仇人，定下先灭吴后灭魏的错误决定，驱逐吴使。孙权病卧榻上，阚泽力荐陆逊为擎天之柱，孙权允之，筑坛拜将，尊陆为大都督，统管六郡八十一州兼荆楚诸路军马。陆逊拜印接剑，率众兵水陆并进开赴猇亭。吴将韩当、周泰视陆逊为孺子，颇有不服。蜀主刘备欺陆逊年少，将大军七十五万，连营七百里，陆逊则坚守不出，以待其变，与蜀军对峙于彝陵。蜀军自春至夏，屯扎在平原之上，赤日如火，取水艰难，苦不堪言。刘备传谕各营，移至山林茂密之地，近溪傍涧，待夏过秋到，再并力进兵。马良劝阻不成，便请命将移营图本问于诸葛丞相。陆逊闻刘备移营之事，大喜。,陆逊,历史人物,对手,,刘备,历史人物,0.4989,{}
179,傍涧，待夏过秋到，再并力进兵。马良劝阻不成，便请命将移营图本问于诸葛丞相。陆逊闻刘备移营之事，大喜。吴将丁奉、徐盛请命出击，陆逊哂笑不允，只说“三日内便知分晓”，众将气恼而退。三日之内，蜀军往吴营骂阵，众吴将气恼异常，纷纷请求出战，陆逊不允；吴王接陆逊奏表后，愁云顿开；魏王闻刘备连营七百里，大笑玄德不懂兵法，必败于陆逊之手；诸葛亮见马良所呈移营图本叫苦不迭，哀叹“汉朝气数休矣”！命马良速返并嘱言：如有失，当投白帝城暂避。三日后，陆逊升帐，调兵遣将，准备火烧蜀军连营。当冲天大火升腾之时，刘备方才醒悟，但为时已晚，七百里连营、七十五万将士转眼间被置于一片火海之中。吴将朱然率军追杀刘备。,马良,历史人物,对手,,陆逊,历史人物,0.4773,{}
179,傍涧，待夏过秋到，再并力进兵。马良劝阻不成，便请命将移营图本问于诸葛丞相。陆逊闻刘备移营之事，大喜。吴将丁奉、徐盛请命出击，陆逊哂笑不允，只说“三日内便知分晓”，众将气恼而退。三日之内，蜀军往吴营骂阵，众吴将气恼异常，纷纷请求出战，陆逊不允；吴王接陆逊奏表后，愁云顿开；魏王闻刘备连营七百里，大笑玄德不懂兵法，必败于陆逊之手；诸葛亮见马良所呈移营图本叫苦不迭，哀叹“汉朝气数休矣”！命马良速返并嘱言：如有失，当投白帝城暂避。三日后，陆逊升帐，调兵遣将，准备火烧蜀军连营。当冲天大火升腾之时，刘备方才醒悟，但为时已晚，七百里连营、七十五万将士转眼间被置于一片火海之中。吴将朱然率军追杀刘备。,马良,历史人物,对手,,汉朝,Text,0.4796,{}
179,傍涧，待夏过秋到，再并力进兵。马良劝阻不成，便请命将移营图本问于诸葛丞相。陆逊闻刘备移营之事，大喜。吴将丁奉、徐盛请命出击，陆逊哂笑不允，只说“三日内便知分晓”，众将气恼而退。三日之内，蜀军往吴营骂阵，众吴将气恼异常，纷纷请求出战，陆逊不允；吴王接陆逊奏表后，愁云顿开；魏王闻刘备连营七百里，大笑玄德不懂兵法，必败于陆逊之手；诸葛亮见马良所呈移营图本叫苦不迭，哀叹“汉朝气数休矣”！命马良速返并嘱言：如有失，当投白帝城暂避。三日后，陆逊升帐，调兵遣将，准备火烧蜀军连营。当冲天大火升腾之时，刘备方才醒悟，但为时已晚，七百里连营、七十五万将士转眼间被置于一片火海之中。吴将朱然率军追杀刘备。,陆逊,历史人物,君主,,汉朝,Text,0.5523,{}
180,，刘备方才醒悟，但为时已晚，七百里连营、七十五万将士转眼间被置于一片火海之中。吴将朱然率军追杀刘备。关兴、张苞纵马突围，均被乱箭射回。正当刘备性命危急之际，赵云冲进重围，救出刘备。陆逊乘胜率大队人马向西追击，行至鱼腹浦之时，只见前面有一石阵，隐隐透着杀气，陆逊带众将进阵探查。不多时，阵内狂风大起，陆逊等迷失了路径，忽见诸葛亮岳父黄承彦从阵中走出，忙请他领众人出阵，方知此“八阵图”是诸葛亮入川之时所布，可比十万精兵。陆逊闻此，惊叹孔明用兵之神，遂退兵不追。第六十四集：安居平五路刘备自败入白帝城后，便一病不起，日夜思念云长、翼德两弟，几次昏厥之后，自知将不久于人世，便急召孔明等听受遗命。,刘备,历史人物,对手,,陆逊,历史人物,0.9690,{}
180,，刘备方才醒悟，但为时已晚，七百里连营、七十五万将士转眼间被置于一片火海之中。吴将朱然率军追杀刘备。关兴、张苞纵马突围，均被乱箭射回。正当刘备性命危急之际，赵云冲进重围，救出刘备。陆逊乘胜率大队人马向西追击，行至鱼腹浦之时，只见前面有一石阵，隐隐透着杀气，陆逊带众将进阵探查。不多时，阵内狂风大起，陆逊等迷失了路径，忽见诸葛亮岳父黄承彦从阵中走出，忙请他领众人出阵，方知此“八阵图”是诸葛亮入川之时所布，可比十万精兵。陆逊闻此，惊叹孔明用兵之神，遂退兵不追。第六十四集：安居平五路刘备自败入白帝城后，便一病不起，日夜思念云长、翼德两弟，几次昏厥之后，自知将不久于人世，便急召孔明等听受遗命。,刘备,历史人物,对手,,明,Text,0.9673,{}
180,，刘备方才醒悟，但为时已晚，七百里连营、七十五万将士转眼间被置于一片火海之中。吴将朱然率军追杀刘备。关兴、张苞纵马突围，均被乱箭射回。正当刘备性命危急之际，赵云冲进重围，救出刘备。陆逊乘胜率大队人马向西追击，行至鱼腹浦之时，只见前面有一石阵，隐隐透着杀气，陆逊带众将进阵探查。不多时，阵内狂风大起，陆逊等迷失了路径，忽见诸葛亮岳父黄承彦从阵中走出，忙请他领众人出阵，方知此“八阵图”是诸葛亮入川之时所布，可比十万精兵。陆逊闻此，惊叹孔明用兵之神，遂退兵不追。第六十四集：安居平五路刘备自败入白帝城后，便一病不起，日夜思念云长、翼德两弟，几次昏厥之后，自知将不久于人世，便急召孔明等听受遗命。,刘备,历史人物,对手,,孔明,Text,0.9676,{}
180,，刘备方才醒悟，但为时已晚，七百里连营、七十五万将士转眼间被置于一片火海之中。吴将朱然率军追杀刘备。关兴、张苞纵马突围，均被乱箭射回。正当刘备性命危急之际，赵云冲进重围，救出刘备。陆逊乘胜率大队人马向西追击，行至鱼腹浦之时，只见前面有一石阵，隐隐透着杀气，陆逊带众将进阵探查。不多时，阵内狂风大起，陆逊等迷失了路径，忽见诸葛亮岳父黄承彦从阵中走出，忙请他领众人出阵，方知此“八阵图”是诸葛亮入川之时所布，可比十万精兵。陆逊闻此，惊叹孔明用兵之神，遂退兵不追。第六十四集：安居平五路刘备自败入白帝城后，便一病不起，日夜思念云长、翼德两弟，几次昏厥之后，自知将不久于人世，便急召孔明等听受遗命。,陆逊,历史人物,对手,,明,Text,0.9689,{}
180,，刘备方才醒悟，但为时已晚，七百里连营、七十五万将士转眼间被置于一片火海之中。吴将朱然率军追杀刘备。关兴、张苞纵马突围，均被乱箭射回。正当刘备性命危急之际，赵云冲进重围，救出刘备。陆逊乘胜率大队人马向西追击，行至鱼腹浦之时，只见前面有一石阵，隐隐透着杀气，陆逊带众将进阵探查。不多时，阵内狂风大起，陆逊等迷失了路径，忽见诸葛亮岳父黄承彦从阵中走出，忙请他领众人出阵，方知此“八阵图”是诸葛亮入川之时所布，可比十万精兵。陆逊闻此，惊叹孔明用兵之神，遂退兵不追。第六十四集：安居平五路刘备自败入白帝城后，便一病不起，日夜思念云长、翼德两弟，几次昏厥之后，自知将不久于人世，便急召孔明等听受遗命。,陆逊,历史人物,对手,,孔明,Text,0.9740,{}
180,，刘备方才醒悟，但为时已晚，七百里连营、七十五万将士转眼间被置于一片火海之中。吴将朱然率军追杀刘备。关兴、张苞纵马突围，均被乱箭射回。正当刘备性命危急之际，赵云冲进重围，救出刘备。陆逊乘胜率大队人马向西追击，行至鱼腹浦之时，只见前面有一石阵，隐隐透着杀气，陆逊带众将进阵探查。不多时，阵内狂风大起，陆逊等迷失了路径，忽见诸葛亮岳父黄承彦从阵中走出，忙请他领众人出阵，方知此“八阵图”是诸葛亮入川之时所布，可比十万精兵。陆逊闻此，惊叹孔明用兵之神，遂退兵不追。第六十四集：安居平五路刘备自败入白帝城后，便一病不起，日夜思念云长、翼德两弟，几次昏厥之后，自知将不久于人世，便急召孔明等听受遗命。,明,Text,对手,,孔明,Text,0.9673,{}
181,白帝城后，便一病不起，日夜思念云长、翼德两弟，几次昏厥之后，自知将不久于人世，便急召孔明等听受遗命。刘备卧榻托孤，孔明与众臣无不为其所感，泣拜于地。蜀汉章武三年（公元223年）四月二十四日，刘备病故于白帝城，享年六十三岁。孔明奉梓宫还成都，太子刘禅出城迎灵，入城举哀。孔明辅佐太子刘禅即皇帝位，改元建兴。禅加封诸葛亮为武乡侯、领益州牧。葬先主于惠陵，谥曰昭烈皇帝。消息传至魏国，曹丕以为有机可乘，依司马懿之计，兵分五路，共五十万大军，自四面夹攻西蜀。刘禅闻讯大惊，请诸葛亮入朝商议退兵之计，孰知诸葛染病，不能入宫。刘禅六神无主，采纳董允之见，亲往丞相府探病、问计。见孔明神态悠闲，毫无病态，不解其意。,刘备,历史人物,君主,,蜀汉,Text,0.6689,{}
181,白帝城后，便一病不起，日夜思念云长、翼德两弟，几次昏厥之后，自知将不久于人世，便急召孔明等听受遗命。刘备卧榻托孤，孔明与众臣无不为其所感，泣拜于地。蜀汉章武三年（公元223年）四月二十四日，刘备病故于白帝城，享年六十三岁。孔明奉梓宫还成都，太子刘禅出城迎灵，入城举哀。孔明辅佐太子刘禅即皇帝位，改元建兴。禅加封诸葛亮为武乡侯、领益州牧。葬先主于惠陵，谥曰昭烈皇帝。消息传至魏国，曹丕以为有机可乘，依司马懿之计，兵分五路，共五十万大军，自四面夹攻西蜀。刘禅闻讯大惊，请诸葛亮入朝商议退兵之计，孰知诸葛染病，不能入宫。刘禅六神无主，采纳董允之见，亲往丞相府探病、问计。见孔明神态悠闲，毫无病态，不解其意。,刘备,历史人物,君主,,曹丕,历史人物,0.4025,{}
